"att1","att2","att3","att4","att5","att6","att7","att8","att9","att10","att11","att12","att13","att14","att15","att16","att17","att18","att19","class"
0.3004,0.725,9,0,0,0.10076,0.00773,0.13913,0.02317,0.22696,0.21313,0.26289,0.20187,0.66604,0.35765,0.3852,0.26289,0.27036,0.16098,5
0.34387,0.70417,9,0,0,0.05133,0.00094,0.08571,0.00208,0.35141,0.32982,0.41311,0.30631,0.57276,0.51059,0.2334,0.41311,0.30092,0.17383,5
0.8419,0.625,9,0,0,0.12738,0.00074,0.25714,0.01365,0.28195,0.2577,0.32916,0.25487,0.57649,0.42471,0.36812,0.32916,0.29806,0.1419,5
0.77866,0.71667,9,0,0,0.03612,0.00119,0.07578,0.00115,0.37671,0.35656,0.44109,0.32736,0.57463,0.52941,0.20114,0.44109,0.29862,0.1795,5
0.74308,0.73333,9,0,0,0.04183,0.00101,0.06832,0.00172,0.33824,0.32172,0.39691,0.2915,0.61194,0.49294,0.22201,0.39691,0.30575,0.18411,5
0.48617,0.75,9,0,0,0.11977,0.00276,0.07329,0.00202,0.41647,0.38574,0.49558,0.36165,0.48881,0.60941,0.15939,0.49558,0.31361,0.16934,5
0.71542,0.72917,9,0.33333,0,0.12548,0.00206,0.03975,9e-04,0.33772,0.31929,0.39691,0.29228,0.59888,0.49529,0.2315,0.39691,0.30452,0.17982,5
0.59289,0.63333,9,0,0,0.07034,0.0023,0.40621,0.03029,0.27885,0.25203,0.31811,0.26267,0.5597,0.38588,0.44782,0.31885,0.26385,0.08842,5
0.43874,0.775,9,0,0,0.14449,0.00302,0.11056,0.00225,0.35089,0.32577,0.41237,0.30943,0.54851,0.50941,0.25996,0.41237,0.29633,0.16334,5
0.53755,0.7125,9,0,0,0.06274,0.00389,0.08075,0.00665,0.24348,0.22934,0.28424,0.21356,0.65858,0.38471,0.34915,0.28424,0.28576,0.17511,5
0.01186,0.79167,9,0,1,0.09316,0.00169,0.11677,0.00225,0.37439,0.3436,0.44551,0.32814,0.50187,0.56118,0.22391,0.44551,0.30886,0.16267,5
0.9249,0.77083,9,0,0,0.05703,0.00134,0.04969,0.00083,0.32946,0.3047,0.38807,0.29072,0.55784,0.49059,0.28083,0.38807,0.29424,0.16277,5
0.65613,0.74167,9,0,0,0.12928,0.00226,0.08447,0.00111,0.40718,0.37439,0.48012,0.36087,0.47761,0.57765,0.22201,0.48012,0.29552,0.15829,5
0.98419,0.6875,9,0,0.5,0.05513,0.00107,0.07702,0.00122,0.37413,0.3436,0.44845,0.32424,0.50373,0.57647,0.19734,0.44845,0.31814,0.16652,5
0.96047,0.7625,9,0,0,0.05894,0.00115,0.05093,0.00147,0.34676,0.32415,0.40869,0.30242,0.56716,0.51059,0.23909,0.40869,0.30085,0.17163,5
0.6996,0.725,9,0,0,0.08935,0.00182,0.06957,0.00164,0.34185,0.32091,0.40206,0.29774,0.58022,0.50118,0.24099,0.40206,0.30004,0.17426,5
0.90119,0.76667,9,0,0,0.14259,0.0023,0.09193,0.00162,0.33256,0.30956,0.39028,0.29306,0.56903,0.48706,0.27514,0.39028,0.29028,0.16645,5
0.01581,0.82917,9,0,0.5,0.07414,0.00168,0.09938,0.00189,0.3576,0.33144,0.42636,0.30943,0.53918,0.54588,0.21063,0.42636,0.31757,0.17179,5
0.46245,0.70417,9,0,0,0.06654,0.00149,0.06957,0.00079,0.3385,0.32172,0.39102,0.29852,0.61007,0.46353,0.27135,0.39102,0.27882,0.17596,5
0.33597,0.75833,9,0,0,0.11217,0.00167,0.04969,0.00131,0.42809,0.39141,0.50736,0.3788,0.44403,0.61294,0.19924,0.50736,0.29958,0.15693,5
0.80237,0.60417,9,0,0,0.01711,0.00028,0.04472,4e-04,0.16525,0.12642,0.16863,0.19875,0.51306,0.18706,0.81594,0.18778,0.38903,0.99202,6
0.27668,0.70417,9,0.33333,0,0.04183,0.00057,0.06708,0.00135,0.15569,0.13371,0.14212,0.19096,0.63246,0.10353,0.82922,0.18041,0.32738,0.923,6
0.2332,0.70833,9,0.33333,0,0.05703,0.00121,0.05963,0.00151,0.13684,0.1248,0.11856,0.16758,0.70709,0.07647,0.79696,0.15832,0.28569,0.87857,6
0.40316,0.85417,9,0,0,0.03042,0.00066,0.04845,0.00083,0.10147,0.07942,0.09057,0.13406,0.64925,0.10353,0.81214,0.12666,0.4317,0.92195,6
0.34783,0.875,9,0,0,0.04753,0.0015,0.0323,0.00114,0.09812,0.0778,0.08247,0.13406,0.66231,0.08,0.83681,0.12666,0.44601,0.90007,6
0.02767,0.78333,9,0,0,0.05703,8e-04,0.03106,0.00051,0.10457,0.09724,0.07806,0.13952,0.75,0.02941,0.82922,0.13181,0.40888,0.83092,6
0.78656,0.99583,9,0,0,0.07795,0.00143,0.0323,0.00074,0.06429,0.04781,0.0486,0.09665,0.69963,0.07176,0.81214,0.09131,0.56339,0.8792,6
0.64032,0.64583,9,0,0,0.06084,0.00111,0.05466,0.00076,0.11825,0.08995,0.10825,0.15588,0.60075,0.11176,0.8482,0.14728,0.44621,0.93341,6
0.73123,0.675,9,0,0,0.04943,0.00084,0.0472,0.00143,0.11955,0.09887,0.10309,0.15666,0.65299,0.08118,0.8444,0.14801,0.39643,0.90267,6
0.00395,0.975,9,0,0,0.06464,0.00218,0.07081,0.00236,0.04467,0.04538,0.03976,0.0491,0.82463,0.11882,0.60911,0.04786,0.19105,0.80596,6
0.24111,0.88333,9,0,0,0.08555,0.00577,0.03727,0.00176,0.04648,0.03566,0.03093,0.07327,0.7444,0.06824,0.7723,0.06922,0.59315,0.85463,6
0.95257,0.71667,9,0,0,0.05133,0.00094,0.04845,0.0013,0.10715,0.09238,0.08247,0.14731,0.69776,0.03882,0.86717,0.13918,0.42024,0.85955,6
0.78656,0.85,9,0,0,0.05323,0.00097,0.10559,0.00191,0.1606,0.1248,0.14948,0.20655,0.53545,0.11647,0.90702,0.19514,0.42077,0.941,6
0.22134,0.69167,9,0,0,0.03232,0.00056,0.0323,0.00124,0.13659,0.11507,0.12224,0.17225,0.64179,0.09529,0.83302,0.16274,0.35899,0.91619,6
0.24506,0.87083,9,0,0,0.10456,0.01539,0.08199,0.00439,0.05706,0.04781,0.04271,0.08106,0.75187,0.07647,0.75142,0.07658,0.48672,0.86245,6
0.4585,0.8875,9,0,0,0.10456,0.00258,0.06832,0.00218,0.14123,0.11264,0.11782,0.1933,0.59142,0.05294,0.95256,0.18262,0.44152,0.89787,6
0.917,0.83333,9,0.33333,0,0.09125,0.00614,0.03727,0.00125,0.10767,0.09076,0.10088,0.13094,0.68284,0.12471,0.74383,0.12371,0.33542,0.93998,6
0.91304,0.68333,9,0,0,0.03992,0.00063,0.06335,0.00156,0.10715,0.09076,0.08984,0.14108,0.68657,0.07412,0.82163,0.13328,0.38741,0.88747,6
0.11067,0.76667,9,0,0,0.01521,0.00041,0.01366,0.00049,0.1118,0.10535,0.08837,0.14263,0.75373,0.04588,0.79886,0.13476,0.34231,0.83725,6
0.24506,0.79167,9,0,0,0.04943,0.00093,0.02112,4e-04,0.05422,0.04538,0.03682,0.08106,0.7556,0.06118,0.7723,0.07658,0.5432,0.84396,6
0.36364,0.9375,9,0.33333,0,0.06084,0.00272,0.04472,0.00067,0.08727,0.06969,0.07143,0.12081,0.6847,0.07647,0.81973,0.11414,0.44725,0.89167,6
0.28063,0.75,9,0.33333,0,0.04373,0.00051,0.06957,0.00332,0.10586,0.08833,0.09867,0.13016,0.6791,0.12235,0.75142,0.12297,0.35037,0.93836,6
0.20158,0.6625,9,0,0,0.01901,0.00046,0.02112,0.00028,0.17738,0.14668,0.16789,0.21668,0.5653,0.12824,0.85769,0.20471,0.34911,0.94821,6
0.917,0.72083,9,0,0,0.01711,8e-05,0.01739,0.00057,0.08262,0.07131,0.06554,0.11146,0.72948,0.06941,0.78558,0.1053,0.40556,0.86841,6
0.93281,0.75,9,0,0,0.03422,0.00031,0.03354,0.00073,0.05112,0.0389,0.03608,0.07872,0.73321,0.07176,0.77799,0.07437,0.53582,0.86737,6
0.13834,0.96667,9,0.33333,0,0.06464,0.00187,0.04472,0.00051,0.09295,0.07212,0.08027,0.12627,0.66045,0.09294,0.81784,0.11929,0.45223,0.90865,6
0.73123,0.8625,9,0,0,0.03992,0.00075,0.02609,0.00047,0.09553,0.0778,0.08395,0.12471,0.68097,0.09882,0.78748,0.11782,0.40135,0.91106,6
0.7747,0.9375,9,0,0,0.08365,0.00689,0.07453,0.00548,0.11206,0.09562,0.11046,0.12938,0.6847,0.15059,0.70019,0.12297,0.29273,0.9794,6
0.81818,0.95417,9,0.33333,0,0.03612,0.00087,0.05466,0.00361,0.09863,0.07942,0.08616,0.13016,0.66978,0.09529,0.80455,0.12297,0.42162,0.9127,6
0.87747,0.725,9,0,0,0.01711,0.00035,0.05342,0.0015,0.09037,0.08428,0.0648,0.12315,0.76306,0.03059,0.81404,0.11635,0.44542,0.81976,6
0.43083,0.74167,9,0,0,0.03422,0.00067,0.02733,0.00086,0.09011,0.07942,0.06112,0.13094,0.73134,0.01412,0.87287,0.12371,0.50814,0.83185,6
0.33597,0.73333,9,0,0,0.03802,0.00073,0.0323,0.00054,0.09579,0.08509,0.06848,0.13484,0.72948,0.02353,0.85958,0.12739,0.46333,0.83699,6
0.88538,0.97083,9,0,0,0.11597,0.00221,0.06708,0.0011,0.08546,0.07536,0.06186,0.12003,0.73694,0.03882,0.82732,0.1134,0.48015,0.84478,6
0.18182,0.92083,9,0,0,0.04373,0.00127,0.02236,0.00065,0.08856,0.08023,0.05965,0.12705,0.74813,0.01412,0.85579,0.12003,0.50097,0.82589,6
0.37945,0.72917,9,0,0,0.03992,7e-04,0.02609,0.00073,0.1087,0.1013,0.07806,0.14809,0.74813,0.01059,0.86148,0.13991,0.44266,0.82392,6
0.6166,0.875,9,0,0,0.03612,0.00065,0.02733,0.00045,0.08443,0.07455,0.05376,0.12627,0.73881,0.00471,0.88046,0.11929,0.54918,0.82619,6
0.24111,0.8875,9,0,0,0.03232,0.00109,0.05217,0.00118,0.10199,0.09643,0.07585,0.13484,0.76306,0.03059,0.81404,0.12739,0.40897,0.82334,6
0.10277,0.9875,9,0.33333,0,0.05513,0.00065,0.07081,0.00124,0.10664,0.10778,0.08542,0.12783,0.80784,0.05529,0.72865,0.12077,0.31223,0.81047,6
0.16996,0.925,9,0,0,0.07605,0.00216,0.0472,0.00096,0.10096,0.09157,0.07511,0.13718,0.73694,0.03176,0.83871,0.1296,0.42217,0.83849,6
0.06324,0.90833,9,0,0,0.07224,0.002,0.05466,0.00116,0.09553,0.08185,0.07364,0.13172,0.70896,0.04941,0.83871,0.12445,0.43985,0.86359,6
0.12253,0.95417,9,0,0,0.04373,0.00155,0.05093,0.00123,0.08469,0.07131,0.06186,0.12159,0.71455,0.04235,0.8444,0.11487,0.47067,0.85418,6
0.21344,0.825,9,0.33333,0,0.06274,0.00131,0.03106,0.00072,0.08727,0.07536,0.06848,0.11847,0.72388,0.06235,0.80266,0.11193,0.4079,0.86347,6
0.5415,0.8,9,0,0,0.05703,0.00166,0.05093,0.00136,0.07849,0.06402,0.05376,0.11847,0.70896,0.03176,0.86717,0.11193,0.53895,0.85013,6
0.35178,0.74167,9,0,0,0.03042,0.00079,0.0236,6e-04,0.08985,0.07618,0.06259,0.13172,0.71082,0.02235,0.88046,0.12445,0.4971,0.84439,6
0.96443,0.94583,9,0.33333,0,0.05703,0.00256,0.05217,0.00176,0.06223,0.04619,0.04345,0.09743,0.70336,0.05647,0.83302,0.09205,0.59701,0.86798,6
0.2253,0.85833,9,0,0,0.04753,0.00107,0.03727,0.00097,0.08314,0.07131,0.05965,0.11925,0.72575,0.03882,0.83871,0.11267,0.4866,0.84793,6
0.57312,0.79167,9,0,0,0.02091,0.00033,0.0236,0.00058,0.07436,0.06321,0.04639,0.11458,0.73321,0.01529,0.86907,0.10825,0.57085,0.83158,6
0.07115,0.72083,9,0,0,0.01901,0.00035,0.01863,0.00045,0.09915,0.08995,0.0729,0.13562,0.73881,0.02941,0.84061,0.12813,0.43115,0.83639,6
0.96443,0.6875,9,0,0,0.03422,0.00052,0.02236,4e-04,0.12884,0.11021,0.11267,0.16368,0.66418,0.08471,0.82732,0.15464,0.35207,0.90259,6
0.89723,0.7125,9,0.33333,0,0.03042,0.00069,0.01739,0.00047,0.11696,0.10616,0.08468,0.16134,0.72201,0.00471,0.89753,0.15243,0.44436,0.83278,6
0.31225,0.8,9,0,0,0.04753,0.00075,0.04348,0.0011,0.0865,0.07293,0.05965,0.12783,0.71269,0.02353,0.87666,0.12077,0.51444,0.84459,6
0.72332,0.775,9,0,0,0.10456,0.00328,0.10186,0.00198,0.0834,0.06483,0.06333,0.12237,0.6791,0.05529,0.85958,0.11561,0.51519,0.87439,6
0.33202,0.88333,9,0.33333,0,0.06084,0.00106,0.04348,0.00109,0.10276,0.09238,0.07658,0.1403,0.72948,0.03059,0.8482,0.13255,0.42312,0.8412,6
0.63636,0.94167,9,0.33333,0,0.07795,0.00115,0.05963,0.00185,0.09218,0.07942,0.06627,0.13172,0.71642,0.02941,0.86338,0.12445,0.47283,0.8452,6
0.45455,0.975,9,0,0,0.07795,0.00117,0.05093,0.00108,0.11412,0.09887,0.09499,0.14887,0.69216,0.06706,0.82732,0.14065,0.3849,0.88006,6
0.16996,0.73333,9,0,0,0.04943,0.00035,0.01863,0.00074,0.10612,0.09643,0.08468,0.13796,0.73321,0.05412,0.80645,0.13034,0.35553,0.85327,6
0.84585,0.86667,9,0,0,0.08745,0.00226,0.07205,0.0018,0.09218,0.07536,0.06775,0.13406,0.68843,0.03647,0.88046,0.12666,0.4946,0.86127,6
0.78656,0.99583,9,0,0,0.07795,0.00143,0.0323,0.00074,0.06429,0.04781,0.0486,0.09665,0.69963,0.07176,0.81214,0.09131,0.56339,0.8792,6
0.44664,0.94583,9,0,0,0.05703,0.00114,0.0323,0.00077,0.09502,0.08104,0.07069,0.13406,0.70709,0.03765,0.85958,0.12666,0.46146,0.85465,6
0.11462,1,9,0,0,0.08365,0.0019,0.17888,0.00116,0.14407,0.1564,0.11782,0.15978,0.87313,0.04,0.68691,0.15096,0.23142,0.72713,6
0.13043,0.6375,9,0,0,0.03042,0.00041,0.02857,0.00035,0.07901,0.06726,0.06848,0.10133,0.72761,0.1,0.73814,0.09573,0.36792,0.89569,6
0.39921,0.8,9,0,0,0.02281,0.00077,0.02981,0.00065,0.06816,0.05429,0.04271,0.10834,0.71642,0.02588,0.86907,0.10236,0.59183,0.84426,6
0.85375,0.975,9,0.33333,0.5,0.10837,0.00304,0.04845,9e-04,0.06791,0.05429,0.04713,0.10288,0.71828,0.04824,0.83112,0.0972,0.57277,0.85847,6
0.64032,0.82917,9,0,0,0.05323,0.00055,0.03354,0.00069,0.08262,0.06807,0.05891,0.12159,0.70709,0.03765,0.85958,0.11487,0.48874,0.85415,6
0.01186,0.7375,9,0,0,0.05323,0.00069,0.05217,0.00055,0.10973,0.09724,0.09278,0.13952,0.71269,0.07647,0.79127,0.13181,0.34241,0.88117,6
0.13043,0.65833,9,0,0,0.02852,0.00051,0.03602,0.00063,0.08934,0.0778,0.0648,0.12627,0.72575,0.03529,0.8444,0.11929,0.46357,0.84567,6
0.18182,0.825,9,0,0,0.05894,0.0013,0.03106,0.00067,0.08107,0.06969,0.06112,0.11302,0.72948,0.05529,0.80835,0.10677,0.46432,0.85705,6
0.62055,0.76667,9,0,0,0.08365,0.00236,0.06335,0.00124,0.08159,0.06888,0.0567,0.12003,0.72015,0.03176,0.85579,0.1134,0.51772,0.8487,6
0.6917,0.925,9,0.33333,0,0.04943,0.00116,0.05839,0.00137,0.08701,0.07536,0.05523,0.13172,0.72575,0,0.90133,0.12445,0.55488,0.83064,6
0.87747,0.725,9,0,0,0.01711,0.00035,0.05342,0.0015,0.09037,0.08428,0.0648,0.12315,0.76306,0.03059,0.81404,0.11635,0.44542,0.81976,6
0.03557,0.88333,9,0.33333,0,0.05133,0.00108,0.0795,0.00213,0.10483,0.10049,0.08542,0.12938,0.77052,0.06353,0.75332,0.12224,0.33067,0.83186,6
0.65217,0.87917,9,0,0,0.05323,0.00084,0.02609,0.00045,0.07307,0.06321,0.04418,0.11302,0.74254,0.01059,0.86717,0.10677,0.58766,0.82507,6
0.68775,0.8375,9,0.33333,0,0.03422,0.00067,0.04099,0.00097,0.08572,0.07293,0.05965,0.12549,0.71828,0.02706,0.86528,0.11856,0.49876,0.84253,6
0.34387,0.83333,9,0.66667,0,0.04753,0.00089,0.05466,0.00105,0.07539,0.06483,0.05081,0.11146,0.73694,0.03176,0.83871,0.1053,0.52433,0.83688,6
0.66798,0.89583,9,0,0,0.05323,0.00144,0.05342,0.00093,0.08288,0.07374,0.05302,0.12315,0.7444,0.00824,0.86907,0.11635,0.54833,0.82541,6
0.29249,0.89583,9,0,0,0.07605,0.00066,0.03602,0.00074,0.11645,0.11183,0.08616,0.15277,0.76493,0.01412,0.83871,0.14433,0.40475,0.81699,6
0.00395,0.77917,9,0.33333,0,0.03042,0.00063,0.04348,0.00098,0.08495,0.0705,0.06996,0.11458,0.70709,0.08,0.79127,0.10825,0.41577,0.88396,6
0.33202,0.89167,9,0,0,0.05133,0.00101,0.03602,0.00093,0.11283,0.10535,0.08468,0.14965,0.74627,0.02353,0.8425,0.14138,0.40115,0.82852,6
0.64822,0.72917,9,0,0,0.08745,0.00159,0.04472,0.00085,0.34521,0.32901,0.40501,0.29696,0.61194,0.5,0.21063,0.40501,0.30726,0.18523,5
0.24901,0.6875,9,0,0,0.07985,0.00093,0.02236,0.00066,0.35399,0.33549,0.41311,0.30865,0.59328,0.49882,0.2315,0.41311,0.29406,0.17851,5
0.78656,0.74167,9,0,0,0.03802,0.0011,0.07081,0.00073,0.34624,0.32901,0.40353,0.30164,0.60448,0.48824,0.23719,0.40353,0.29381,0.17979,5
0.52964,0.725,9,0.33333,0,0.07605,0.00283,0.05093,0.00093,0.33437,0.32172,0.37997,0.29774,0.63993,0.42941,0.29602,0.37997,0.25919,0.1783,5
0.71937,0.725,9,0,0,0.09886,0.00144,0.12919,0.00401,0.31345,0.2966,0.36451,0.27514,0.61754,0.45059,0.28463,0.36451,0.28574,0.17446,5
0.99605,0.75417,9,0,0,0.07414,0.00203,0.05714,0.00111,0.33127,0.30875,0.39249,0.28761,0.57276,0.50353,0.24478,0.39249,0.30747,0.1719,5
0.20949,0.6875,9,0,0,0.07224,0.00069,0.05963,0.00194,0.35321,0.33549,0.41532,0.30398,0.59888,0.51294,0.20304,0.41532,0.30857,0.18345,5
0.33597,0.7,9,0,0,0.06844,0.00129,0.0795,0.00222,0.35244,0.33387,0.41163,0.30709,0.59328,0.49882,0.2315,0.41163,0.29655,0.17888,5
0.98419,0.77083,9,0,0,0.05133,0.00151,0.05093,0.00088,0.33308,0.31118,0.38954,0.29384,0.57649,0.48118,0.27704,0.38954,0.28914,0.16757,5
0.93281,0.75417,9,0.33333,0,0.02852,0.00055,0.09814,0.00254,0.32326,0.29984,0.38218,0.28293,0.56903,0.49059,0.26945,0.38218,0.30267,0.16736,5
0.8419,0.7625,9,0,0,0.04183,0.00103,0.07205,0.00122,0.31423,0.29335,0.36745,0.27747,0.58955,0.46118,0.29602,0.36745,0.29197,0.16741,5
0.62846,0.73333,9,0.33333,0,0.08935,0.00195,0.11429,0.00255,0.34495,0.32577,0.40353,0.30086,0.59142,0.49412,0.24099,0.40353,0.29734,0.17687,5
0.79051,0.75,9,0,0,0.03422,0.00077,0.06584,0.00074,0.34289,0.32577,0.39617,0.30242,0.60634,0.46824,0.26755,0.39617,0.27889,0.17546,5
0.85375,0.76667,9,0,0,0.14449,0.00331,0.05342,0.00152,0.31423,0.2893,0.36819,0.28059,0.56157,0.46471,0.31879,0.36819,0.29296,0.15539,5
0.72727,0.7375,9,0,0,0.06084,0.00114,0.04472,9e-04,0.34986,0.3282,0.41163,0.30475,0.57276,0.51059,0.2334,0.41163,0.30043,0.17406,5
0.25296,0.6875,9,0,0,0.09886,0.00148,0.03354,0.00084,0.34676,0.32982,0.40427,0.30164,0.60634,0.48941,0.2334,0.40427,0.29479,0.18105,5
0.98814,0.76667,9,0,0,0.10076,0.0029,0.08571,0.0017,0.33411,0.31037,0.39249,0.29462,0.56343,0.49059,0.27514,0.39249,0.29187,0.16577,5
0.58498,0.7125,9,0.33333,0,0.10646,0.00324,0.15652,0.00407,0.27782,0.27147,0.3137,0.24552,0.70149,0.36941,0.33017,0.3137,0.24779,0.19741,5
0.67194,0.73333,9,0,0.5,0.10076,0.00175,0.05963,0.00175,0.33721,0.31605,0.39838,0.29228,0.58022,0.50471,0.23529,0.39838,0.30673,0.17554,5
0.98024,0.7875,9,0,0,0.08745,0.00264,0.0559,0.00087,0.31578,0.2966,0.36966,0.2767,0.60075,0.46471,0.27894,0.36966,0.29278,0.1725,5
0.09091,0.67083,9,0,0,0.03992,0.00092,0.21863,0.00394,0.29305,0.27715,0.33358,0.265,0.6306,0.39529,0.36053,0.33358,0.24984,0.15117,5
0.50593,0.72083,9,0.33333,0,0.07605,0.00092,0.08075,0.00131,0.31526,0.3047,0.36082,0.2767,0.66045,0.42471,0.28273,0.36082,0.27582,0.18701,5
0.3004,0.69167,9,0,0,0.04563,0.00134,0.04845,0.00142,0.33746,0.32253,0.39323,0.29228,0.62313,0.47882,0.2334,0.39323,0.29743,0.1853,5
0.74308,0.73333,9,0,0,0.04183,0.00101,0.06832,0.00172,0.33824,0.32172,0.39691,0.2915,0.61194,0.49294,0.22201,0.39691,0.30575,0.18411,5
0.20553,0.6875,9,0,0,0.06654,0.00089,0.03478,0.00144,0.35063,0.33144,0.41163,0.30398,0.58955,0.50706,0.22201,0.41163,0.30242,0.17906,5
0.87747,0.74583,9,0,0,0.06844,0.00104,0.04596,0.00106,0.32688,0.30632,0.38292,0.28683,0.58769,0.47765,0.27135,0.38292,0.29223,0.17108,5
0.73913,0.74583,9,0,0,0.06654,0.00098,0.04596,8e-04,0.34082,0.32253,0.39764,0.29774,0.59888,0.48471,0.24858,0.39764,0.29231,0.17759,5
0.80632,0.74583,9,0,0,0.04373,0.00101,0.03602,0.00081,0.34495,0.32658,0.40206,0.30164,0.59701,0.48706,0.24668,0.40206,0.29079,0.17738,5
0.8419,0.76667,9,0,0,0.02852,0.00066,0.04472,7e-04,0.32455,0.29984,0.37997,0.28917,0.5597,0.47412,0.3055,0.37997,0.2903,0.15828,5
0.57708,0.7125,9,0,0,0.07795,0.00172,0.06584,0.00115,0.3039,0.29417,0.34831,0.26578,0.66978,0.41647,0.28653,0.34831,0.27867,0.18887,5
0.27273,0.69167,9,0,0,0.07414,0.00108,0.03727,0.00085,0.34469,0.3282,0.40427,0.29696,0.61007,0.49882,0.21442,0.40427,0.30596,0.18492,5
0.67984,0.74583,9,0.33333,0,0.07985,0.00259,0.03478,0.00087,0.35167,0.32739,0.41311,0.30943,0.5541,0.50941,0.25427,0.41311,0.29213,0.16712,5
0.84585,0.75833,9,0,0,0.06844,0.00052,0.10807,0.00093,0.31526,0.29822,0.36672,0.2767,0.61567,0.45294,0.28273,0.36672,0.28924,0.17528,5
0.66008,0.72083,9,0,0,0.1597,0.00153,0.13043,0.00131,0.33643,0.3201,0.38881,0.29618,0.61381,0.46235,0.26945,0.38881,0.2782,0.17752,5
0.89328,0.77083,9,0,0,0.08935,0.00238,0.0795,0.00122,0.32894,0.30713,0.38586,0.28917,0.57836,0.48235,0.27324,0.38586,0.29247,0.16867,5
0.79447,0.75833,9,0,0,0.03802,0.00076,0.07578,0.0018,0.29073,0.27634,0.33579,0.25643,0.64179,0.41647,0.31499,0.33579,0.27839,0.17647,5
0.72727,0.72917,9,0,0,0.07414,0.00187,0.06708,0.00097,0.33617,0.32091,0.39028,0.29306,0.62127,0.47059,0.24858,0.39028,0.29043,0.18268,5
0.97628,0.7875,9,0,0,0.04753,0.00096,0.03975,0.00084,0.32146,0.30146,0.37482,0.28371,0.59328,0.46353,0.28843,0.37482,0.28666,0.16891,5
0.99605,0.79167,9,0,0,0.10266,0.00271,0.06335,0.00168,0.30648,0.28606,0.35714,0.27202,0.59515,0.44706,0.31309,0.35714,0.28083,0.1639,5
0.99209,0.79167,9,0,0,0.15779,0.00554,0.12422,0.00418,0.28092,0.26094,0.32474,0.25331,0.60634,0.40824,0.36433,0.32474,0.27537,0.14578,5
0.89723,0.75,9,0,0,0.04943,0.00063,0.05217,0.00086,0.34314,0.32091,0.40133,0.30242,0.5709,0.49176,0.26565,0.40133,0.28958,0.16849,5
0.39921,0.7,9,0.33333,0,0.06274,0.00154,0.05466,0.00136,0.34289,0.32739,0.39617,0.30086,0.61754,0.46824,0.25617,0.39617,0.28269,0.18027,5
0.9249,0.77083,9,0,0,0.05703,0.00134,0.04969,0.00083,0.32946,0.3047,0.38807,0.29072,0.55784,0.49059,0.28083,0.38807,0.29424,0.16277,5
0.43083,0.7125,9,0,0,0.08175,0.00181,0.05714,0.00112,0.32326,0.31118,0.37334,0.28137,0.64739,0.44824,0.25806,0.37334,0.28765,0.18704,5
0.82213,0.75,9,0,0.5,0.10456,0.00232,0.12795,0.00438,0.33617,0.3201,0.38881,0.2954,0.61567,0.46353,0.26565,0.38881,0.27976,0.18119,5
0.9249,0.76667,9,0,0,0.06464,0.00211,0.06708,0.00125,0.33695,0.31199,0.39543,0.29852,0.5541,0.49176,0.28273,0.39543,0.29059,0.16168,5
0.92885,0.75833,9,0,0,0.09125,0.0017,0.09068,0.00236,0.34237,0.31605,0.40574,0.30008,0.54291,0.51647,0.25427,0.40574,0.30314,0.16431,5
0.70751,0.72917,9,0.33333,0,0.05133,0.00181,0.04348,0.00129,0.34599,0.3282,0.40648,0.29852,0.60075,0.50353,0.21632,0.40648,0.30616,0.18233,5
0.71146,0.72917,9,0.33333,0,0.10076,0.00273,0.04596,0.00121,0.3403,0.32172,0.40059,0.29384,0.59701,0.50118,0.22391,0.40059,0.30703,0.18058,5
0.51779,0.7125,9,0,0,0.03042,0.00066,0.0472,0.00128,0.30338,0.29335,0.34831,0.265,0.66791,0.41882,0.28463,0.34831,0.28076,0.18917,5
0.52174,0.70833,9,0,0,0.08175,0.00218,0.10683,0.00207,0.28763,0.27553,0.32842,0.25565,0.65858,0.39529,0.33207,0.32842,0.26562,0.17557,5
0.89328,0.76667,9,0.33333,0,0.08555,0.00226,0.07826,0.00208,0.33282,0.31199,0.38807,0.29384,0.58396,0.47529,0.27894,0.38807,0.28449,0.16876,5
0.55731,0.71667,9,0.33333,0,0.03422,0.00088,0.03478,0.00107,0.30106,0.29335,0.34462,0.26189,0.6847,0.41176,0.27894,0.34462,0.28154,0.19414,5
0.65613,0.74583,9,0,0,0.10456,0.00086,0.11304,0.00201,0.35605,0.32739,0.419,0.31645,0.52239,0.51765,0.27324,0.419,0.29896,0.15638,5
0.08696,0.67083,9,0,0,0.04563,9e-04,0.20497,0.00422,0.29512,0.27715,0.33947,0.265,0.61567,0.41412,0.34535,0.33947,0.26545,0.15405,5
0.55731,0.725,9,0.33333,0,0.07795,0.00178,0.06957,0.00084,0.33333,0.3201,0.38586,0.28995,0.63619,0.46235,0.24668,0.38586,0.28914,0.18572,5
0.78656,0.75833,9,0,0,0.08745,0.00206,0.10311,0.00259,0.28712,0.2731,0.33137,0.25331,0.64552,0.41176,0.31879,0.33137,0.27988,0.176,5
0.6996,0.725,9,0,0,0.08935,0.00182,0.06957,0.00164,0.34185,0.32091,0.40206,0.29774,0.58022,0.50118,0.24099,0.40206,0.30004,0.17426,5
0.917,0.775,9,0,0.5,0.13308,0.00281,0.04472,0.00091,0.34676,0.32334,0.40722,0.30475,0.56157,0.50353,0.25617,0.40722,0.29466,0.16801,5
